"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0Z200","2019-09-30 04:00:00","153.000","22.000","7.600","26.800","0.910","992.300","","3.000","13.000","37.000","","26.800","","24.800",""
"C0V740","2019-09-30 04:00:00","60.000","353.000","1.800","24.700","0.970","997.400","","0.000","-99.000","-99.000","-99.000","25.900","","24.700",""
"C0V790","2019-09-30 04:00:00","410.000","59.000","1.700","23.200","0.860","957.400","","0.000","-99.000","-99.000","-99.000","23.800","","22.900",""
"C0G860","2019-09-30 04:00:00","45.000","216.000","0.500","26.000","0.950","996.800","","0.000","-99.000","-99.000","-99.000","26.600","","25.800",""
"C0F0A0","2019-09-30 04:00:00","3587.000","26.000","8.700","5.600","0.980","663.000","","0.000","18.100","13.000","","6.900","","5.600",""
"C0Z250","2019-09-30 04:00:00","1124.000","349.000","2.700","19.300","0.980","887.000","","2.500","13.600","314.000","","20.600","","18.900",""
"C0K440","2019-09-30 04:00:00","35.000","14.000","1.100","25.000","0.950","999.700","","0.000","-99.000","-99.000","-99.000","25.700","","24.900",""
"C0T900","2019-09-30 04:00:00","160.000","234.000","1.500","26.900","0.700","989.300","","2.000","-99.000","-99.000","-99.000","26.900","","23.500",""
"C0F9V0","2019-09-30 04:00:00","525.000","62.000","0.900","22.800","0.900","947.600","","0.000","-99.000","-99.000","-99.000","23.500","","22.500",""
"C0UA20","2019-09-30 04:00:00","2619.000","294.000","0.800","11.000","1.000","-99.000","","5.500","-99.000","-99.000","-99.000","11.600","","9.900",""
"C0M850","2019-09-30 04:00:00","695.000","76.000","0.600","21.000","0.980","926.600","","0.000","-99.000","-99.000","-99.000","22.400","","20.900",""
"C0G790","2019-09-30 04:00:00","27.000","0.000","0.100","25.300","0.970","1002.200","","0.000","-99.000","-99.000","-99.000","26.000","","25.200",""
"C0C620","2019-09-30 04:00:00","19.000","60.000","2.100","26.000","0.920","1004.300","","0.000","-99.000","-99.000","-99.000","26.400","","26.000",""
"C0I360","2019-09-30 04:00:00","300.000","80.000","1.400","23.900","0.830","969.600","","0.000","-99.000","-99.000","-99.000","25.100","","23.900",""
"C0M810","2019-09-30 04:00:00","1354.000","191.000","0.400","18.300","0.860","859.800","","0.000","-99.000","-99.000","-99.000","19.400","","18.300",""
"C0AC80","2019-09-30 04:00:00","40.000","84.000","3.000","26.300","0.890","1003.900","","2.000","-99.000","-99.000","-99.000","26.600","","26.100",""
"CM0140","2019-09-30 04:00:00","26.000","62.000","4.700","28.300","0.720","1001.600","","1.000","13.600","110.000","","28.800","","27.300",""
"C0SA20","2019-09-30 04:00:00","857.000","340.000","4.500","22.200","0.810","909.900","","0.000","12.300","341.000","","22.500","","20.600",""
"C0K490","2019-09-30 04:00:00","91.000","0.000","0.000","25.100","0.940","993.000","","0.000","-99.000","-99.000","-99.000","25.500","","24.800",""
"C0V820","2019-09-30 04:00:00","441.000","183.000","0.300","21.800","0.930","956.600","","0.000","-99.000","-99.000","-99.000","23.000","","21.800",""
"C0S810","2019-09-30 04:00:00","65.000","30.000","3.800","27.800","0.740","998.700","","0.000","13.100","36.000","","27.800","","26.600",""
"C0R580","2019-09-30 04:00:00","10.000","327.000","1.200","26.000","0.870","1001.800","","0.000","-99.000","-99.000","-99.000","26.400","","25.700",""
"C0Z330","2019-09-30 04:00:00","488.000","357.000","5.800","22.700","0.940","954.100","","11.000","13.800","358.000","","23.900","","22.300",""
"C0D540","2019-09-30 04:00:00","227.000","53.000","1.100","25.000","0.840","980.500","","0.000","9.300","49.000","","25.800","","24.900",""
"C0K420","2019-09-30 04:00:00","42.000","23.000","0.300","25.100","0.960","998.500","","0.000","-99.000","-99.000","-99.000","25.900","","25.000",""
"C0Z180","2019-09-30 04:00:00","34.000","21.000","3.900","27.900","0.710","1005.200","","12.500","-99.000","-99.000","-99.000","28.000","","25.700",""
"C0AD10","2019-09-30 04:00:00","27.000","41.000","1.800","26.500","0.920","1004.800","","0.000","-99.000","-99.000","-99.000","27.200","","26.500",""
"C0M720","2019-09-30 04:00:00","225.000","306.000","0.300","24.100","0.910","978.000","","0.000","-99.000","-99.000","-99.000","24.800","","24.100",""
"C0V450","2019-09-30 04:00:00","51.000","4.000","2.000","25.400","0.990","997.100","","0.000","-99.000","-99.000","-99.000","26.800","","25.200",""
"C0R280","2019-09-30 04:00:00","242.000","64.000","0.800","24.900","-99.000","976.300","","0.000","-99.000","-99.000","-99.000","26.100","","24.900",""
"C0E610","2019-09-30 04:00:00","850.000","69.000","0.400","22.300","0.760","912.800","","0.000","-99.000","-99.000","-99.000","23.300","","21.700",""
"C0V610","2019-09-30 04:00:00","22.000","348.000","1.600","26.600","0.900","1000.500","","0.000","-99.000","-99.000","-99.000","28.000","","26.600",""
"C0Z310","2019-09-30 04:00:00","59.000","331.000","1.600","24.200","0.990","1003.200","","27.000","-99.000","-99.000","-99.000","25.900","","23.600",""
"C0A560","2019-09-30 04:00:00","405.000","0.000","0.000","22.600","1.000","962.800","","14.500","-99.000","-99.000","-99.000","22.800","","22.400",""
"C0X190","2019-09-30 04:00:00","10.000","17.000","2.700","26.100","0.990","1001.800","","0.000","-99.000","-99.000","-99.000","27.000","","26.100",""
"C0S950","2019-09-30 04:00:00","415.000","38.000","7.300","26.600","0.690","957.200","","1.500","18.200","18.000","","27.000","","24.700",""
"C0R350","2019-09-30 04:00:00","35.000","353.000","0.900","26.400","0.900","999.000","","0.000","-99.000","-99.000","-99.000","28.500","","26.400",""
"C0T9F0","2019-09-30 04:00:00","251.000","67.000","1.300","24.700","0.890","980.500","","9.500","-99.000","-99.000","-99.000","24.700","","23.300",""
"C0D390","2019-09-30 04:00:00","146.000","0.000","0.000","26.100","0.840","988.100","","0.000","-99.000","-99.000","-99.000","26.200","","25.900",""
"C0E430","2019-09-30 04:00:00","258.000","199.000","1.100","22.900","0.910","979.200","","0.000","-99.000","-99.000","-99.000","23.200","","22.600",""
"C0O990","2019-09-30 04:00:00","18.000","0.000","0.100","25.700","0.990","1000.800","","0.000","-99.000","-99.000","-99.000","26.600","","25.600",""
"CM0010","2019-09-30 04:00:00","68.000","108.000","0.400","25.700","0.870","1001.300","","1.500","-99.000","-99.000","-99.000","25.900","","25.600",""
"C0K500","2019-09-30 04:00:00","12.000","0.000","0.000","25.000","0.970","1000.900","","0.000","-99.000","-99.000","-99.000","26.200","","24.900",""
"C0X260","2019-09-30 04:00:00","39.000","0.000","0.200","25.700","0.960","999.200","","0.000","-99.000","-99.000","-99.000","26.100","","25.600",""
"C0ACA0","2019-09-30 04:00:00","25.000","70.000","2.500","26.600","0.900","1004.500","","0.000","-99.000","-99.000","-99.000","26.600","","26.300",""
"C0X180","2019-09-30 04:00:00","62.000","0.000","0.000","25.300","0.990","995.600","","0.000","-99.000","-99.000","-99.000","25.800","","25.100",""
"C0F930","2019-09-30 04:00:00","100.000","18.000","0.500","26.100","1.000","992.400","","0.000","-99.000","-99.000","-99.000","26.700","","25.200",""
"C0I010","2019-09-30 04:00:00","1562.000","101.000","8.100","21.000","0.570","843.200","","0.000","16.900","104.000","","22.800","","20.200",""
"C0R190","2019-09-30 04:00:00","32.000","0.000","0.000","24.600","0.980","998.800","","0.000","-99.000","-99.000","-99.000","25.800","","24.600",""
"C0E420","2019-09-30 04:00:00","19.000","41.000","5.200","27.300","0.770","999.800","","0.000","12.500","39.000","","27.500","","26.700",""
"C0W160","2019-09-30 04:00:00","49.000","29.000","19.800","23.800","0.930","997.800","","0.000","-99.000","-99.000","-99.000","25.700","","23.700",""
"C0I460","2019-09-30 04:00:00","110.000","172.000","1.800","24.600","0.960","991.100","","0.000","-99.000","-99.000","-99.000","25.900","","24.600",""
"C0A9F0","2019-09-30 04:00:00","35.000","96.000","2.600","26.500","1.000","1005.100","","1.500","8.200","81.000","","26.600","","26.400",""
"C0F9A0","2019-09-30 04:00:00","425.000","28.000","0.500","23.000","0.930","956.300","","0.000","-99.000","-99.000","-99.000","24.200","","23.000",""
"C0O950","2019-09-30 04:00:00","4.000","338.000","1.300","26.200","0.950","1002.100","","0.000","-99.000","-99.000","-99.000","26.800","","26.200",""
"C0M760","2019-09-30 04:00:00","40.000","0.000","0.000","-99.000","0.990","998.900","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0AH70","2019-09-30 04:00:00","34.000","80.000","2.400","27.000","0.820","1004.900","","0.000","8.900","86.000","","27.000","","26.700",""
"C0V250","2019-09-30 04:00:00","298.000","343.000","0.600","22.200","0.990","970.100","","0.000","-99.000","-99.000","-99.000","22.800","","22.200",""
"C0U980","2019-09-30 04:00:00","573.000","88.000","2.900","22.900","1.000","947.300","","3.000","-99.000","-99.000","-99.000","23.200","","22.800",""
"C0S740","2019-09-30 04:00:00","289.000","38.000","5.000","24.800","0.840","973.600","","0.500","12.600","50.000","","24.800","","23.600",""
"C0A940","2019-09-30 04:00:00","49.000","67.000","1.500","25.100","0.990","1004.200","","0.000","-99.000","-99.000","-99.000","25.100","","24.900",""
"C0A920","2019-09-30 04:00:00","196.000","70.000","4.600","24.700","1.000","986.100","","0.000","12.100","84.000","","24.700","","24.400",""
"C0T870","2019-09-30 04:00:00","135.000","315.000","3.100","27.600","0.680","993.400","","5.000","11.800","326.000","","27.600","","23.100",""
"C0O930","2019-09-30 04:00:00","69.000","0.000","0.100","23.300","1.000","996.100","","0.000","-99.000","-99.000","-99.000","24.100","","23.300",""
"C0AI40","2019-09-30 04:00:00","37.000","68.000","6.600","27.900","0.750","1004.200","","1.000","12.600","102.000","","28.000","","27.500",""
"C0C460","2019-09-30 04:00:00","482.000","262.000","0.500","24.600","0.750","954.300","","0.000","-99.000","-99.000","-99.000","25.600","","23.900",""
"C0E520","2019-09-30 04:00:00","320.000","76.000","0.400","21.700","1.000","969.000","","0.000","-99.000","-99.000","-99.000","23.200","","21.600",""
"C0T9D0","2019-09-30 04:00:00","7.000","290.000","1.400","25.100","0.990","1009.700","","15.500","-99.000","-99.000","-99.000","27.400","","24.500",""
"C0I390","2019-09-30 04:00:00","1184.000","73.000","1.900","23.400","0.510","880.200","","0.000","-99.000","-99.000","-99.000","24.800","","20.100",""
"CM0170","2019-09-30 04:00:00","106.000","85.000","2.500","23.900","0.990","992.700","","0.000","-99.000","-99.000","-99.000","24.600","","23.800",""
"C0F860","2019-09-30 04:00:00","2215.000","75.000","1.000","14.700","0.990","778.600","","0.000","-99.000","-99.000","-99.000","15.700","","14.500",""
"C0U890","2019-09-30 04:00:00","116.000","74.000","2.900","25.500","0.990","997.400","","13.000","-99.000","-99.000","-99.000","25.800","","24.500",""
"C0G800","2019-09-30 04:00:00","15.000","11.000","2.200","25.300","0.960","1001.500","","0.000","-99.000","-99.000","-99.000","26.200","","25.200",""
"C0F850","2019-09-30 04:00:00","379.000","0.000","0.200","22.000","0.940","961.500","","0.000","-99.000","-99.000","-99.000","23.200","","22.000",""
"C0AH50","2019-09-30 04:00:00","275.000","80.000","4.300","25.200","0.990","977.500","","0.000","-99.000","-99.000","-99.000","25.300","","24.900",""
"C0Z160","2019-09-30 04:00:00","124.000","17.000","5.400","26.900","0.790","995.400","","4.000","11.800","14.000","","27.000","","18.900",""
"C0R540","2019-09-30 04:00:00","17.000","33.000","1.800","26.600","0.820","1000.800","","0.000","-99.000","-99.000","-99.000","27.100","","25.900",""
"C0K480","2019-09-30 04:00:00","56.000","43.000","0.600","25.500","0.950","996.800","","0.000","-99.000","-99.000","-99.000","25.800","","25.500",""
"C0H890","2019-09-30 04:00:00","440.000","324.000","0.400","22.300","0.930","954.800","","0.000","-99.000","-99.000","-99.000","23.300","","22.200",""
"C0S770","2019-09-30 04:00:00","375.000","341.000","0.800","25.300","0.750","961.700","","0.000","-99.000","-99.000","-99.000","25.900","","24.100",""
"C0X230","2019-09-30 04:00:00","29.000","328.000","1.100","25.200","0.960","1001.200","","0.000","-99.000","-99.000","-99.000","25.700","","25.200",""
"C0B010","2019-09-30 04:00:00","38.000","63.000","4.800","26.600","0.980","1002.200","","10.500","10.600","62.000","","26.700","","26.500",""
"C1R340","2019-09-30 04:00:00","230.000","-99.000","-99.000","-99.000","0.890","-99.000","","0.000","7.000","1.000","","-999.000","","-999.000",""
"C0R490","2019-09-30 04:00:00","49.000","0.000","0.200","25.600","0.920","997.100","","0.000","-99.000","-99.000","-99.000","27.000","","25.500",""
"C0V440","2019-09-30 04:00:00","27.000","299.000","0.800","26.000","0.820","999.800","","0.000","-99.000","-99.000","-99.000","26.700","","26.000",""
"C0SA40","2019-09-30 04:00:00","200.000","343.000","2.600","26.100","0.770","982.000","","0.000","8.400","328.000","","26.100","","25.000",""
"C0Z280","2019-09-30 04:00:00","224.000","28.000","1.600","25.500","0.830","983.600","","8.500","8.600","97.000","","25.600","","24.200",""
"C0Z070","2019-09-30 04:00:00","247.000","359.000","5.400","24.000","0.990","979.800","","4.000","11.600","16.000","","24.100","","23.400",""
"C0T9N0","2019-09-30 04:00:00","261.000","48.000","2.800","24.900","0.860","976.600","","1.000","-99.000","-99.000","-99.000","24.900","","24.000",""
"C0K470","2019-09-30 04:00:00","97.000","0.000","0.000","24.000","0.990","992.600","","0.000","-99.000","-99.000","-99.000","24.900","","24.000",""
"C0R720","2019-09-30 04:00:00","214.000","-99.000","-99.000","-99.000","-99.000","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0V650","2019-09-30 04:00:00","28.000","50.000","1.100","26.500","0.870","1001.800","","0.000","-99.000","-99.000","-99.000","28.000","","26.400",""
"C0U780","2019-09-30 04:00:00","15.000","40.000","0.700","26.200","0.990","1008.200","","3.500","-99.000","-99.000","-99.000","27.000","","26.200",""
"C0U760","2019-09-30 04:00:00","22.000","227.000","0.500","25.400","0.990","1008.900","","14.000","-99.000","-99.000","-99.000","25.700","","25.100",""
"C0X290","2019-09-30 04:00:00","10.000","13.000","1.800","26.100","0.930","1002.100","","0.000","-99.000","-99.000","-99.000","26.900","","26.100",""
"C0R420","2019-09-30 04:00:00","504.000","37.000","3.300","22.700","-99.000","943.400","","0.000","-99.000","-99.000","-99.000","23.500","","22.200",""
"C0K330","2019-09-30 04:00:00","38.000","0.000","0.200","25.500","0.950","998.600","","0.000","-99.000","-99.000","-99.000","26.000","","25.400",""
"C0M660","2019-09-30 04:00:00","40.000","53.000","0.500","25.600","0.950","999.200","","0.000","-99.000","-99.000","-99.000","25.900","","25.400",""
"C0D580","2019-09-30 04:00:00","120.000","0.000","0.000","23.900","0.830","991.300","","0.000","-99.000","-99.000","-99.000","24.200","","23.500",""
"C0R640","2019-09-30 04:00:00","21.000","25.000","1.500","26.700","0.870","1001.500","","0.000","-99.000","-99.000","-99.000","28.400","","26.700",""
"C0E810","2019-09-30 04:00:00","53.000","15.000","3.800","25.400","0.910","998.300","","0.000","-99.000","-99.000","-99.000","25.400","","24.700",""
"C0G830","2019-09-30 04:00:00","27.000","0.000","0.100","24.800","1.000","999.100","","0.000","-99.000","-99.000","-99.000","25.400","","24.800",""
"C0A550","2019-09-30 04:00:00","422.000","0.000","0.100","23.600","1.000","963.200","","1.500","-99.000","-99.000","-99.000","23.700","","23.400",""
"C0S700","2019-09-30 04:00:00","507.000","43.000","1.500","23.600","0.810","948.700","","0.000","6.700","350.000","","24.500","","22.100",""
"C0T9G0","2019-09-30 04:00:00","605.000","38.000","3.400","22.300","0.990","943.300","","4.500","10.700","49.000","","23.200","","21.700",""
"C0U520","2019-09-30 04:00:00","517.000","102.000","0.500","23.200","0.990","954.200","","5.000","-99.000","-99.000","-99.000","23.500","","23.000",""
"C0E750","2019-09-30 04:00:00","62.000","22.000","2.900","26.100","0.820","996.000","","0.000","-99.000","-99.000","-99.000","27.000","","25.300",""
"C0G660","2019-09-30 04:00:00","27.000","348.000","1.500","25.100","0.950","1002.100","","0.000","-99.000","-99.000","-99.000","26.000","","25.000",""
"C0W140","2019-09-30 04:00:00","21.000","357.000","3.700","27.000","0.660","1006.900","","0.000","8.900","18.000","","27.200","","26.800",""
"C0U720","2019-09-30 04:00:00","1260.000","23.000","0.800","18.500","0.990","885.000","","2.500","-99.000","-99.000","-99.000","19.100","","18.300",""
"C0R690","2019-09-30 04:00:00","248.000","332.000","0.400","24.300","-99.000","974.900","","0.000","-99.000","-99.000","-99.000","25.700","","24.300",""
"C0X150","2019-09-30 04:00:00","18.000","22.000","1.600","26.400","0.940","1002.500","","0.000","-99.000","-99.000","-99.000","26.900","","26.400",""
"C0Z050","2019-09-30 04:00:00","830.000","310.000","1.900","22.600","0.700","917.700","","1.500","7.400","280.000","","24.300","","19.700",""
